grid_id,road_length
28_45,2752.5865212705844
28_46,4363.664440253696
28_47,3553.3364718763187
28_48,2227.9985264506086
28_49,3495.2359565684737
28_50,3970.86747716696
28_51,2663.138520320939
28_52,2922.0601710156325
28_53,5064.422665728005
28_54,4090.7961219432564
28_55,2614.9983199010717
28_56,2450.611970879667
28_57,2504.6560137107813
28_58,4334.837219757918
28_59,3031.900134788187
28_60,5147.806289159977
28_61,3127.362880533162
28_62,4330.018788301308
28_63,210.0362069543297
29_8,2417.893953165675
29_9,979.5654382880024
29_10,3995.155072677012
29_11,1363.9035933493508
29_12,3967.348545429276
29_13,2668.351793973745
29_14,3906.615263534384
29_15,1429.9921748094268
29_16,3274.772296713248
29_17,1729.5456185328383
29_18,455.9424812701154
29_19,2292.0751013783447
29_20,3238.1445069590736
29_21,3900.4279094940803
29_22,1530.2421568287662
29_23,2695.7586115831714
29_24,5129.5715863280775
29_25,5892.598873706113
29_26,5106.636636246013
29_27,3391.083033477932
29_28,3468.9322997088234
29_29,4026.037913599569
29_30,3518.533225484928
29_31,3720.2267995823363
29_32,3409.063837296267
29_33,1195.1943690376854
29_34,3671.0690845003223
29_35,4238.395465537977
29_36,5622.634482608195
29_37,3472.3454924720345
29_38,2841.849004260494
29_39,6133.664205083448
29_40,4178.885562003792
29_41,5275.714343910886
29_42,4917.773183030382
29_43,3542.089388577031
29_44,3475.1685046531284
29_45,3131.2764401328254
29_46,2267.7785673787857
29_47,2367.5717365367063
29_48,2239.9692499765097
29_49,2091.759864716394
29_50,3949.097221768216
29_51,2722.2271396241235
29_52,3009.5626276977155
29_53,3833.4102142701236
29_54,3551.0480288501867
29_55,2910.791932685466
29_56,3820.7092807196714
29_57,2700.807629582822
29_58,3568.910391523493
29_59,4676.398652500771
29_60,3678.3065884095467
29_61,3861.6567532274935
29_62,3614.0837667073447
29_63,591.3646364980494
29_64,577.4305547557028
30_9,2880.946420400454
30_10,3250.2248921478895
30_11,3702.0907730395197
30_12,4861.516437694123
30_13,4183.603814938567
30_14,2912.891366056065
30_15,3993.2062140723147
30_16,2938.224309765803
30_17,3963.4089764701985
30_18,3116.819816003293
30_19,2963.793346976091
30_20,1682.975804709098
30_21,3419.683035477685
30_22,154.0928065533253
30_23,3123.081062856854
30_24,3549.7037709171855
30_25,3508.4889705420337
30_26,3735.7118601604
30_27,2264.4448468265937
30_28,1594.448192634649
30_29,3492.6164645947083
30_30,3549.164814235531
30_31,3832.284475084686
30_32,2151.471429589457
30_33,4335.058592435978
30_34,3535.827940437729
30_35,2727.397125980781
30_36,3747.6913210597704
30_37,4597.021058450024
30_38,1776.9455604901611
30_39,2622.8964337198645
30_40,1580.9722771988293
30_41,2432.622810021304
30_42,3647.090219135861
30_43,4218.2716522541805
30_44,3907.950151743045
30_45,3502.5853889464793
30_46,1555.550370938625
30_47,1190.4228613239272
30_48,2617.9237202671243
30_49,3204.66999668548
30_50,4159.140839825708
30_51,5084.116413972794
30_52,3926.1826259624854
30_53,4502.845447922282
30_54,3594.1002629611844
30_55,3253.5658501684165
30_56,4121.796236631479
30_57,3346.066333060141
30_58,3755.380013325917
30_59,4562.445496592081
30_60,3902.1642090213804
30_61,1556.0479298887146
30_62,2334.7729454119717
30_63,444.8108001646763
30_64,126.7442199777416
30_65,307.9306892438614
31_10,3651.9502373239397
31_11,3816.9029122949446
31_12,3540.7146258118164
31_13,3340.7379075672206
31_14,3623.753265866303
31_15,3214.5812787776717
31_16,2776.298257779781
31_17,4301.249655393192
31_18,2863.2803968687263
31_19,3498.4465464294353
31_20,3520.1058128551344
31_21,3644.874368977111
31_22,2645.012039369026
31_23,2731.1067434618767
31_24,3527.7769486790285
31_25,3947.6914338779534
31_26,3338.9676112512025
31_27,2634.102877681815
31_28,3756.3070441879613
31_29,3997.7282350787114
31_30,3855.3767773097657
31_31,4170.374457168415
31_32,4015.1374390997826
31_33,3888.58144661521
31_34,2303.341202343142
31_35,2526.7698269401285
31_36,4092.511246691897
31_37,4331.316262976068
31_38,1484.6009164954437
31_39,1817.3632655476783
31_40,0.0
31_42,1852.5034820127282
31_43,4203.990078598753
31_44,3116.228092159282
31_45,2978.6804794367304
31_46,4075.029269940001
31_47,4496.9033459597895
31_48,2911.961810702603
31_49,2389.7636627841716
31_50,3832.5827923776133
31_51,4065.3233740146297
31_52,4182.337440044328
31_53,5260.504958390174
31_54,3785.717476072783
31_55,2079.7817482657706
31_56,3980.6397997973795
31_57,4199.852832750182
31_58,3442.5208422294068
31_59,2714.9206982978944
31_60,1657.040253916093
31_61,1896.285689958129
31_62,3277.68750645769
31_63,3267.1062932703753
31_64,1240.5584792831892
31_65,48.74392259576092
32_9,510.7870348453731
32_10,4610.851888016239
32_11,3602.9578274823552
32_12,3857.5778505098197
32_13,3599.196089273197
32_14,5410.709212359753
32_15,3406.4247158071375
32_16,2703.6353052599907
32_17,4615.948908901076
32_18,4099.733010054301
32_19,4302.179086776826
32_20,3739.5365088408616
32_21,2827.098754733073
32_22,2742.930670822825
32_23,1293.843976721502
32_24,2751.678871683401
32_25,2998.349161321846
32_26,3160.679488311349
32_27,1846.7722709939912
32_28,4475.304196934332
32_29,4292.443145099838
32_30,3816.6767591214234
32_31,4176.569023709554
32_32,4186.360770822807
32_33,4063.6838719630364
32_34,4068.0072712048222
32_35,1914.3478783498697
32_36,1682.5280444027542
32_37,4.14728976874715
32_39,605.6971171856724
32_40,501.0117820728177
32_41,760.4936041505281
32_42,2644.0466456487966
32_43,3351.064228305644
32_44,2015.979143425792
32_45,2234.3891639949024
32_46,4241.730916402209
32_47,3990.0767941939325
32_48,2739.824618026096
32_49,1237.127686424612
32_50,2584.3961523393996
32_51,2166.0806486153333
32_52,3648.849610295156
32_53,2656.893797706465
32_54,2933.355838303458
32_55,3722.2266722096697
32_56,2674.158713241897
32_57,1477.6583248328513
32_58,2397.3807854864403
32_59,1888.5841289052062
32_60,3110.282178201407
32_61,2536.352661223895
32_62,4079.1037329478395
32_63,4631.769488001864
32_64,3431.20580088031
32_65,765.3791517538837
33_9,2154.928083633915
33_10,3880.4107205244277
33_11,4133.000520022362
33_12,4240.329144505442
33_13,3221.0033573804353
33_14,3426.675575096568
33_15,2575.1862301179626
33_16,2638.0725670188745
33_17,1836.368448544043
33_18,3649.6089464454126
33_19,3202.694139859649
33_20,3117.24094543945
33_21,1652.45315121093
33_22,3087.3652983700476
33_23,1738.0370363378454
33_24,3452.153854807553
33_25,3753.0984434918378
33_26,3079.9130188969098
33_27,2504.5666531892994
33_28,2400.6953755658988
33_29,2956.067596179804
33_30,3498.9219288827985
33_31,3719.438957538861
33_32,3564.8836083290316
33_33,3496.8402681697767
33_34,3441.749309225941
33_35,2890.077174906123
33_36,2207.8650056007996
33_37,2740.6378471611347
33_38,629.1172644058153
33_39,524.7679609514106
33_40,710.5258318994278
33_41,1304.33645282093
33_42,210.40799078881003
33_43,2068.8925812485336
33_44,1874.821066385257
33_45,2135.1061114806357
33_46,3252.27738275308
33_47,4564.546515868093
33_48,1348.0523373822184
33_49,986.2965611259092
33_50,3102.078144142563
33_51,3069.403524569917
33_52,2250.492338084375
33_53,343.5336897484358
33_54,3004.5437419891487
33_55,1495.7865516800844
33_56,0.0
33_57,2346.3385537142894
33_58,3113.7155112273767
33_59,2257.083106029852
33_60,2433.670346142458
33_61,2008.4515380392818
33_62,437.084039503592
33_63,1275.5678380414938
33_64,2974.3474246115384
33_65,704.1667153843948
33_69,965.9833174395189
34_9,340.7929239313388
34_10,2846.6347504484356
34_11,4533.023245965664
34_12,2200.6721868102586
34_13,3123.0592663085936
34_14,2723.3920579118185
34_15,3928.0876627531084
34_16,3271.9013947497738
34_17,4222.122073852702
34_18,3508.155171317303
34_19,2616.0923425970973
34_20,4238.392437194048
34_21,5755.309382123986
34_22,4187.293043200359
34_23,2936.7537155616697
34_24,3447.838235840053
34_25,3736.267522532292
34_26,2521.9164922612226
34_27,2111.989516335085
34_28,2803.250908156799
34_29,3119.800846038821
34_30,4042.043530132688
34_31,4445.445677157618
34_32,4892.720147015226
34_33,2305.5509823226753
34_34,2489.578593329538
34_35,3975.4862587829925
34_36,2853.494442218987
34_37,2830.628431906191
34_38,566.175270377413
34_39,567.1858368957156
34_41,25.736411499700566
34_42,2315.7660409400264
34_43,4174.2324484649025
34_44,2503.46569121284
34_45,2249.5082932948276
34_46,1158.5958195134226
34_47,2192.1222400637444
34_48,1487.9464896518512
34_49,2863.3082376847337
34_50,2775.4032648041384
34_51,3050.992011485346
34_52,46.51699913236506
34_53,149.7190191180276
34_55,9.565422638363072
34_56,766.2859569216719
34_57,2631.689001524318
34_58,2740.1460476618054
34_59,2920.095764173787
34_60,3778.445039510615
34_61,3783.6414167984576
34_62,90.3884203280694
34_63,0.0
34_64,0.0
34_65,568.2302493195497
34_66,736.5485631601379
34_67,678.2867227172807
34_68,852.6126610385526
34_69,3869.065143335655
35_10,3360.0749976285924
35_11,5060.3477490475325
35_12,4026.917926258015
35_13,4508.651573780521
35_14,1909.132774175004
35_15,3508.704317162655
35_16,2240.493552245235
35_17,3164.160717042769
35_18,1809.8156027728594
35_19,2368.6523637977843
35_20,3102.850263010625
35_21,1967.7312452844849
35_22,2901.697331408384
35_23,3915.556032467644
35_24,3178.519822604499
35_25,4414.660693983682
35_26,1951.2490356789087
35_27,3810.529076040404
35_28,3270.093962219989
35_29,3064.6427228111243
35_30,3953.0537032890056
35_31,3842.1140570234707
35_32,1964.1297785769452
35_33,1909.2632835156685
35_34,2893.3296066599064
35_35,3701.59338397573
35_36,4657.184155280674
35_37,3216.5590584120237
35_38,89.35511121811334
35_39,118.9837524071948
35_41,852.3519775085692
35_42,4341.398980604356
35_43,4081.9873658786646
35_44,2532.9332456639077
35_45,2504.3767155316687
35_48,2924.7824175441265
35_49,3149.88436508888
35_50,3919.4421208753656
35_51,2630.4760267615497
35_52,104.98610918115205
35_56,1073.5537727130677
35_57,649.3561947696696
35_58,3175.3681531244106
35_59,921.9285968917443
35_60,3410.5854833701383
35_61,1581.7740331988812
35_62,1101.516328474068
35_65,1922.337361982433
35_66,2124.5911064996867
35_69,1464.3824739259287
36_10,3500.876163841214
36_11,4863.872398092372
36_12,3312.6545688380734
36_13,1644.7404290347413
36_14,2416.568977147585
36_15,3259.7938623835134
36_16,2470.860028133167
36_17,2609.8674173452646
36_18,2898.3291189023603
36_19,3612.7215084170903
36_20,4132.376407313092
36_21,2543.6567035310363
36_22,2318.6320630046125
36_23,2474.2843577713857
36_24,1840.3195702422586
36_25,2889.335578366234
36_26,2824.464462763951
36_27,3067.6330004409115
36_28,2767.2097446417924
36_29,72.60468559542244
36_30,2038.8669791569719
36_31,3976.0256924401674
36_32,2501.343845720162
36_33,3132.4378298095703
36_34,3574.9309316617673
36_35,3823.692156873304
36_36,4429.133194656894
36_37,4367.92739635402
36_38,2341.8231524806456
36_39,2621.0525919864326
36_40,3648.41939162083
36_41,2050.8516373514512
36_42,4630.192502240742
36_43,6330.238190811218
36_44,2543.8566609719373
36_45,3773.159107643953
36_46,3406.969803443922
36_47,2010.201989228232
36_48,1331.5714599366202
36_49,1220.8653382301407
36_50,1230.2519541874667
36_51,2337.1980848709536
36_52,1585.354446833288
36_54,1230.6672478664218
36_55,1858.9151937187285
36_56,2961.2597798813267
36_57,1453.0260629962197
36_58,821.1283617515305
36_59,918.2848472399332
36_60,342.19473881870795
36_61,1419.5945477004545
36_62,528.0968887477344
36_63,1540.2837210451996
36_64,842.6458531025054
36_65,2148.1366132798244
36_66,2632.3117651469347
36_67,3283.859994567199
36_68,906.9198575050505
36_69,2446.961690164194
37_9,776.5549721501887
37_10,3362.9621212132347
37_11,3146.4010782357245
37_12,3256.403736995333
37_13,3863.9597899114906
37_14,2091.4914027086334
37_15,2715.2369203322464
37_16,2082.605383606994
37_17,2377.991123746253
37_18,1480.5068273548698
37_19,2795.652400110882
37_20,3973.649586296762
37_21,3711.9421751811506
37_22,4037.5245958307864
37_23,1995.8967787621418
37_24,2119.4739749149667
37_25,1759.6209645531192
37_26,1370.8866121990966
37_27,4308.223884693538
37_28,3387.087580166243
37_29,2954.663521918831
37_30,3189.3135380495523
37_31,4014.581126710286
37_32,3255.53726547165
37_33,3896.870455446632
37_34,3747.5629791665638
37_35,3872.3640190762344
37_36,2934.6822803586656
37_37,3483.4702239906937
37_38,3239.752747969489
37_39,3441.7482869323185
37_40,2340.0787377959214
37_41,3234.4784445510686
37_42,4545.169176088009
37_43,4418.228338006958
37_44,3857.012574357151
37_45,4295.534629734891
37_46,2012.0096021108593
37_52,1087.2894940050685
37_55,2022.3519088614796
37_56,3842.1882021699275
37_57,1330.9617608762385
37_58,1451.7541500839068
37_59,797.2132507430014
37_61,1563.2763244801263
37_62,3444.6587100315405
37_63,1676.3228596321505
37_64,1835.2425932000078
37_65,1108.8001570930035
37_66,3521.2713479614954
37_67,2453.9141749901746
37_68,1402.6699978525812
37_69,3100.599851928539
38_10,1328.736678364488
38_11,3401.5613567683163
38_12,3943.940518165997
38_13,4405.286241942227
38_14,847.9654881694435
38_15,2840.6816627836247
38_16,3115.575671607009
38_17,2997.0380988905495
38_18,3401.1035659416784
38_19,3933.745314117755
38_20,3137.989589351637
38_21,2978.9515403427063
38_22,2148.3702922285092
38_23,1656.7544456432804
38_24,1034.9774773992401
38_25,1540.6690959458156
38_26,1980.2223416361037
38_27,2936.0455888819247
38_28,3902.705221454825
38_29,4039.432633025442
38_30,3095.985517011861
38_31,3558.415756132077
38_32,3502.884411680453
38_33,2716.1552224537436
38_34,3401.6812411991946
38_35,3093.1626281147173
38_36,2321.369885112398
38_37,3813.1202460596523
38_38,3295.6820165556273
38_39,2393.6853515190523
38_40,3027.623839761816
38_41,4822.019220213873
38_42,4035.884434942601
38_43,5791.685442578722
38_44,3882.592385859228
38_45,2465.391721716754
38_46,909.8943612224359
38_47,384.3044877990507
38_48,1011.1410774657923
38_49,688.077635766696
38_50,881.8193836965381
38_52,899.8930125444031
38_53,0.0
38_54,19.812901145325114
38_56,3968.848564583867
38_57,1978.3841993658375
38_58,3423.2390998041196
38_59,2601.343999332297
38_60,2259.534796439079
38_61,2552.734782140165
38_62,3712.4611222945036
38_63,3505.05145621687
38_64,2850.503930143609
38_65,3165.3477332725774
38_66,2819.676793815957
38_67,3615.056490490114
38_68,3877.4695266798417
38_69,1878.3737529236305
39_11,1124.153439013967
39_12,2762.560910709132
39_13,4437.290980246686
39_14,4806.506420701527
39_15,1626.8196734596088
39_16,1699.1602724722368
39_17,3803.672358838895
39_18,2576.253435902837
39_19,2388.427115600896
39_20,2850.09949640964
39_21,3373.845664846338
39_22,2711.291460763854
39_23,1242.7352177252865
39_24,541.5884055112891
39_25,1931.7325267253448
39_26,2299.325416135399
39_27,3295.6343844115313
39_28,5454.841075765994
39_29,3099.176622604091
39_30,5092.957825562494
39_31,3973.5434994833095
39_32,3768.3965203882362
39_33,4964.560129382519
39_34,4138.4106373036
39_35,3532.2570717402937
39_36,3864.1081091151686
39_37,4204.1158050815475
39_38,1781.6637557884735
39_39,305.98277443669076
39_40,3636.878549294953
39_41,4720.113725867086
39_42,5115.933711210134
39_43,4147.325183594065
39_44,4195.01536929895
39_45,2519.126404455225
39_46,3438.0964313034688
39_47,1901.6662806964778
39_48,1681.5353428410824
39_50,1260.5171678533834
39_51,858.9283277625755
39_52,1102.3076757364124
39_53,539.7078265770871
39_54,1541.5242245533336
39_55,3391.9310134076727
39_56,3884.7219938539683
39_57,3743.0425160473606
39_58,3927.880757723773
39_59,3573.7189868380947
39_60,3708.6209515878477
39_61,1900.2746118108014
39_62,2910.153267086039
39_63,1755.7747198827094
39_64,1886.6894738189224
39_65,319.9729792681185
39_66,0.0
39_67,193.72563029249966
39_68,1843.1832626842418
40_12,667.9366752665721
40_13,4534.430444411622
40_14,4218.087822843793
40_15,3359.3445246527867
40_16,2488.1293312329126
40_17,4160.572007846373
40_18,4006.25089723914
40_19,3146.950454973941
40_20,2646.5227636096993
40_21,1050.4162905754629
40_22,1921.2673022163997
40_23,2982.944945100987
40_24,3675.2156473409723
40_25,2712.960593223559
40_26,3130.3473901921516
40_27,4235.326891527731
40_28,4009.1020000215026
40_29,3121.8702800181863
40_30,4565.521792484679
40_31,4854.942471052677
40_32,5215.222795131323
40_33,3219.3561554925623
40_34,4519.087702058765
40_35,3403.245694960941
40_36,3877.498884401872
40_37,3529.444131416517
40_38,1408.5462621757958
40_39,2035.4556737675412
40_40,4234.191795403376
40_41,2311.7800101008966
40_42,4125.5927952306765
40_43,3110.2698762609853
40_44,1820.068580314154
40_45,3190.8156948406654
40_46,5054.676145044165
40_47,3642.7597322685792
40_48,53.1430059988813
40_49,1536.1692734506491
40_50,1173.9818693920297
40_51,795.0210080123854
40_52,1281.9293518739664
40_55,627.270941981516
40_56,1179.3346643501172
40_57,1649.9118310041633
40_58,664.2991647109147
40_59,2954.465108632325
40_60,2115.874120683597
40_61,872.6882519723921
40_62,1580.7341670995113
40_64,60.76867618023258
41_12,1072.1468126505822
41_13,2867.8936932005236
41_14,3469.517828329431
41_15,3743.63421460328
41_16,4365.91713628961
41_17,3453.736447024904
41_18,2761.436065957327
41_19,2110.854160599291
41_20,1609.494205008023
41_21,2538.3787251041776
41_22,2252.180186164759
41_23,2476.6297965789863
41_24,2427.624442904816
41_25,3198.2358461970416
41_26,5090.652566749617
41_27,4840.237470549717
41_28,5421.98134515025
41_29,5013.502217465325
41_30,6364.51304185978
41_31,4926.267737192802
41_32,3153.524335509813
41_33,3306.0080498671223
41_34,4193.505021028857
41_35,4703.344760519811
41_36,4338.62330305701
41_37,4591.656741869206
41_38,3293.9425689512304
41_39,2895.324836541232
41_40,2050.8289060258953
41_41,1937.5408649051706
41_42,4233.227461078933
41_43,4097.9507553541025
41_44,2889.8765528045633
41_45,2271.410871283811
41_46,4567.960275063832
41_47,4128.574943696107
41_48,1411.4378823784295
41_50,369.4683322084565
41_51,2224.521254700946
41_54,1228.0191498175316
41_55,546.9257639945528
41_57,616.3664386525174
41_59,269.23220925903576
41_60,820.494524155646
42_12,1454.291395034768
42_13,2976.9810160226357
42_14,1782.9004275816962
42_15,3034.009896638638
42_16,4274.577869652226
42_17,3873.6797562852507
42_18,3339.80298812586
42_19,3598.9466577663793
42_20,3065.3742358929258
42_21,2762.966362838049
42_22,2157.1343681840513
42_23,2675.710491260601
42_24,3685.9524800386503
42_25,3165.1309634435083
42_26,5136.910841664095
42_27,4644.868641299013
42_28,3548.3510257705343
42_29,4215.262783043489
42_30,4779.019030278063
42_31,6468.58714574375
42_32,4125.859306565235
42_33,3079.2205640709294
42_34,4522.0845122237215
42_35,4525.530625983406
42_36,4090.128071977855
42_37,2365.7989131228132
42_38,2180.8093294061823
42_39,2825.9745882190377
42_40,3313.151274692991
42_41,4477.5258824632965
42_42,4074.8492649483815
42_43,5805.405730172951
42_44,5074.330051623972
42_45,5454.745587702774
42_46,4359.961765603325
42_47,4587.872722265827
42_48,863.2865200146389
42_50,3036.0630269963735
42_51,3515.876646317313
42_52,2020.2600748369275
42_53,1996.4571963765513
42_55,1705.8624081438813
42_56,1407.6943175243669
42_57,1296.1532202070716
43_12,1932.5565737678269
43_13,4745.930218894443
43_14,4749.428263744525
43_15,2506.4684108380425
43_16,2845.236840930767
43_17,2549.0304841384004
43_18,3607.0149730041458
43_19,3475.552806814407
43_20,3356.4346603592626
43_21,2385.4751382840823
43_22,3059.745973489255
43_23,3468.2843893843
43_24,4107.893178647382
43_25,4123.6312664495335
43_26,4447.790334939746
43_27,3973.407713730568
43_28,4548.185201487398
43_29,3616.0810044327122
43_30,3209.787753004264
43_31,3414.78729084294
43_32,4888.602292741523
43_33,4528.450146007856
43_34,4115.639579309969
43_35,2306.4270284828212
43_36,4087.5788826269854
43_37,2296.063836275884
43_38,1952.132813916364
43_39,2228.0157690879346
43_40,1096.239317872975
43_41,3974.5925508222003
43_42,4184.747373499416
43_43,5674.0575670166845
43_44,5062.388735333509
43_45,4001.05253725671
43_46,4454.210249683175
43_47,2134.5179308739516
43_48,2754.6841787074677
43_49,3223.573756024534
43_50,3706.976935204799
43_51,3399.130754919691
43_52,3402.976813876766
43_53,3329.7657602262284
43_54,2304.3527864838784
43_55,160.67295650980665
43_57,1144.5059472766527
43_60,859.957010583049
44_12,4761.679464902301
44_13,4404.606017951864
44_14,3660.3309933570868
44_15,848.8024259973712
44_16,2756.366005554173
44_17,2268.0140534779234
44_18,3590.9365125926693
44_19,1043.3438204404226
44_20,3366.0765975304416
44_21,3172.4757167144485
44_22,3461.7240483247842
44_23,4078.672896917937
44_24,4226.378596614428
44_25,4128.255301285422
44_26,4229.895016100112
44_27,4666.971343109142
44_28,3569.538697367275
44_29,3111.2727982162537
44_30,3626.5992127871114
44_31,3766.705288375847
44_32,2663.369087270819
44_33,2297.593790818979
44_34,4469.10511908418
44_35,3701.9825501792557
44_36,2473.4995905002756
44_37,3375.315357915441
44_38,3759.2732907152044
44_39,5605.429641581231
44_40,5372.2748170206705
44_41,4337.366115507452
44_42,3504.4180398074523
44_43,3750.0228728680577
44_44,3631.3404110241313
44_45,3400.8373325643897
44_46,3557.8518610006026
44_47,2275.4989157968985
44_48,3164.1716811327988
44_49,1936.3736894163608
44_50,2363.189750912369
44_51,3068.3866716773355
44_52,2472.153022068003
44_53,2553.229262092562
44_54,877.658002081279
45_12,1264.646812954049
45_13,2556.7520632474943
45_14,3150.7862984926314
45_15,2579.4046830562775
45_16,3437.1684979702554
45_17,2447.8452598700283
45_18,3026.7569650591017
45_19,1799.462713684416
45_20,2236.602675344857
45_21,3254.673107103196
45_22,3490.8420342585855
45_23,3749.829454740739
45_24,4524.740114920667
45_25,4244.727610654827
45_26,3561.573069156903
45_27,3040.84101927532
45_28,4651.776128667283
45_29,4518.164341889509
45_30,2180.29162497968
45_31,2760.186059381287
45_32,3617.7418259936176
45_33,3847.893496310046
45_34,3268.823164842144
45_35,3835.050756942358
45_36,2836.280068268301
45_37,2827.3121737958877
45_38,3714.621628376426
45_39,4107.898436448385
45_40,3041.1180624411772
45_41,2260.5182099525377
45_42,3696.5109861261417
45_43,3635.8841090217866
45_44,3509.00987744127
45_45,3261.341615551414
45_46,3059.6251426421004
45_47,1854.3912153144543
45_49,0.0
45_51,106.71094167557136
45_52,1112.7321894297208
45_53,2255.1153182048265
46_7,1890.926844862627
46_12,375.9133955907955
46_13,3909.254700058577
46_14,2979.0590491612656
46_15,3545.6902266738693
46_16,2259.986442732173
46_17,3183.3298211383253
46_18,2952.515029210182
46_19,1371.4814120109295
46_20,1134.308343060545
46_21,2682.7002517144633
46_22,2847.7176657668133
46_23,3725.0173038550884
46_24,4856.617760951698
46_25,4367.069427209567
46_26,2898.040277252654
46_27,3712.5381592083477
46_28,3828.893581630586
46_29,2031.83930848019
46_30,1793.4618848721052
46_31,2401.2783661326703
46_32,3200.597889900974
46_33,2260.775434214615
46_34,4296.545364679138
46_35,3566.671944984648
46_36,4594.004398689887
46_37,2659.906282287703
46_38,2533.0508144887967
46_39,3077.534196914842
46_40,4308.8930326623395
46_41,1998.9317497550205
46_42,4576.554594679745
46_43,3733.132582388851
46_44,2982.287942626721
46_45,3894.2186650420085
46_46,3639.58116880753
46_47,773.596989563784
46_49,0.0
46_52,0.0
47_6,1064.1145265685177
47_12,1934.2676753882236
47_13,2695.209054834704
47_14,2883.022112934922
47_15,3159.0867016165457
47_16,2771.0022439354593
47_17,2015.4311796501709
47_18,2806.2106970316786
47_19,2771.7153661738994
47_20,3019.7220471520427
47_21,3644.7874280557044
47_22,3584.886785125221
47_23,2536.4317031810574
47_24,3519.138506903021
47_25,3375.27917767514
47_26,3328.322029618302
47_27,3600.289957931729
47_28,4416.612127240566
47_29,2260.8630690617056
47_30,2012.7277602599218
47_31,3284.754112410063
47_32,3836.2216429177165
47_33,3029.4251825722495
47_34,2973.250178322382
47_35,2327.3807778737446
47_36,5555.2004331390235
47_37,3343.4912735050425
47_38,5574.785973687116
47_39,3918.251583568955
47_40,3274.8295573993164
47_41,3896.1596006858113
47_42,3110.803186236437
47_43,3523.7352945434886
47_44,3851.1092716086096
47_45,2752.147063575972
47_46,2510.131744019593
47_47,625.42997982738
47_48,0.0
47_49,646.0287791042995
47_50,704.5139688113525
47_51,0.0
47_52,0.0
47_53,519.4968562989567
47_55,3219.041682825801
48_4,624.3943344216075
48_5,474.399261393477
48_8,977.2347278512184
48_12,2752.3723611185746
48_13,3051.7608360275085
48_14,2569.5844340211816
48_15,3070.127724084289
48_16,2485.0732082030217
48_17,3390.7250111360836
48_18,3092.8338055265313
48_19,2722.3679758315084
48_20,3685.447073346719
48_21,3681.9174601034633
48_22,2660.07275121785
48_23,3356.24812342557
48_24,2115.9717744065406
48_25,2531.826145778196
48_26,2013.3528754119434
48_27,3163.713921374226
48_28,3271.579370845334
48_29,2864.536012768483
48_30,2844.0923681032596
48_31,4069.7825745714595
48_32,4308.934352683721
48_33,3705.5697856683264
48_34,1540.173825128745
48_35,2706.5377651024264
48_36,3074.589407274831
48_37,4002.903687100429
48_38,3658.4047984034487
48_39,3364.8438186113563
48_40,2802.6367808530717
48_41,3459.668938699282
48_42,3646.888638130628
48_43,2956.4580714203175
48_44,2406.5832185991844
48_45,2950.9075840544515
48_47,414.71773659052366
48_48,918.9381956360448
48_50,0.0
48_52,0.0
48_53,868.8128814267894
48_54,3405.3817857161316
48_55,3150.7102074919108
48_56,3734.259126913915
49_6,385.52812211164354
49_7,1940.4583438309874
49_8,3134.6704002967926
49_9,1323.5847664881849
49_10,51.26515870133153
49_11,897.7998296591222
49_12,3445.140688500293
49_13,4193.013368316899
49_14,5347.9571887484335
49_15,4547.69230818134
49_16,3442.8193715248867
49_17,2986.5358974219516
49_18,3429.3465076030975
49_19,3666.60420501843
49_20,3723.074159778663
49_21,4110.383893752105
49_22,4047.5082969568766
49_23,3460.4516012511313
49_24,569.1526590932049
49_25,1947.9250739542217
49_26,3523.0404070995337
49_27,3043.228870440242
49_28,3768.5685935700294
49_29,3346.6915561302853
49_30,3039.1117861244124
49_31,3886.0124832492966
49_32,2922.4290102339965
49_33,2351.162982840821
49_34,2031.9877035917214
49_35,2471.149910379052
49_36,3887.8331299568085
49_37,2854.538900393711
