grid_id,road_length
49_38,3947.8870774668085
49_39,4322.837277477529
49_40,4419.547893328638
49_41,4555.158817352787
49_42,3870.906912047011
49_43,3226.9182494835886
49_44,2738.346082825794
49_45,3379.8207813922386
49_46,1265.095322207757
49_47,1379.30046066735
49_48,923.3812641630702
49_50,668.6643654849564
49_52,1585.0213518140945
49_53,2673.1156837521426
49_54,3660.23732078087
49_55,2914.3899281707454
49_56,3780.6904517508165
49_57,3311.4032051256077
50_5,1316.28979711152
50_7,1208.3629866937933
50_8,4928.5304447627395
50_9,3508.211506077018
50_10,79.32534288249073
50_11,2045.9023835282183
50_12,2379.1525562192132
50_13,3105.297237821605
50_14,3725.1209013747016
50_15,3745.1675860416526
50_16,4051.644622150796
50_17,3599.667214103042
50_18,2875.4211608876535
50_19,3896.3389117645934
50_20,3419.351076853681
50_21,4010.146777428995
50_22,3043.6004125018203
50_23,3104.520019307923
50_24,2324.163972742177
50_25,2356.2232625913402
50_26,2567.998115862323
50_27,2807.0556821796004
50_28,2816.477934431983
50_29,3227.3095330755823
50_30,1840.7671131509471
50_31,4012.832244311009
50_32,2266.564661519877
50_33,3573.84209158771
50_34,2877.453184227607
50_35,2529.1406488366256
50_36,3929.2460890508355
50_37,3074.7823929309347
50_38,2874.4587561408803
50_39,5251.191281908024
50_40,3765.092313074263
50_41,3536.3493901462716
50_42,3593.4595991669876
50_43,2804.026386675578
50_44,3225.7348792376347
50_45,2903.0462947305828
50_46,2821.9252826522
50_47,1493.38024321765
50_48,1810.1127723572038
50_49,1812.8518635908324
50_50,2704.650517382587
50_51,2144.4982388173275
50_52,2526.4785844270223
50_53,3123.5848755571415
50_54,2969.2477202799523
50_55,3474.8363072960806
50_56,1077.6033750302995
50_57,617.4568343668665
51_5,780.7353976511286
51_6,449.5999376595281
51_7,872.2076195904485
51_8,695.1331084125632
51_9,1050.365747067523
51_10,1258.4777104772104
51_11,3418.0081359361416
51_12,3063.0345964680287
51_13,3979.8027374654203
51_14,3102.306560197204
51_15,4414.755147725987
51_16,2652.1481133720763
51_17,2759.4634754412564
51_18,4209.4172500785935
51_19,2860.0962560198395
51_20,2274.033825994283
51_21,3919.7795089588008
51_22,3625.2888196387753
51_23,2941.0669068852653
51_24,2739.9481166114956
51_25,1988.0833207955548
51_26,3667.711501921223
51_27,2387.606825856133
51_28,1583.3047696040103
51_29,2146.712591497988
51_30,3323.4817653416744
51_31,3363.304581188939
51_32,3509.3041763285787
51_33,3387.61893358453
51_34,3387.756970113558
51_35,2882.273161466558
51_36,2808.7370186038856
51_37,3883.4449920057523
51_38,1963.3480659095449
51_39,3618.3308109753034
51_40,2551.931011220217
51_41,3659.7579060905323
51_42,4232.1679528791365
51_43,2927.951562637943
51_44,3600.628000208604
51_45,2939.8549590382363
51_46,2991.6569538107565
51_47,4287.781902106972
51_48,3289.7196573376486
51_49,3196.499661717743
51_52,3052.1138521317093
51_53,2445.202988933983
51_54,3233.6762911119113
51_55,1842.7466888440508
52_5,1035.5903905414827
52_7,2323.2732300793914
52_9,457.0170618422455
52_10,3053.023375915283
52_11,3161.33147308789
52_12,3615.8845674638333
52_13,4837.996419353323
52_14,2666.549828602087
52_15,2039.738897831503
52_16,1766.7456878431567
52_17,0.0
52_18,2329.900475020419
52_19,3740.155494210618
52_20,2347.724755832773
52_21,3593.4629909378646
52_22,3225.154257395491
52_23,3344.266130029113
52_24,3791.9489294767054
52_25,3862.724045906564
52_26,2100.5856197743788
52_27,3412.6948090101364
52_28,2592.227724122123
52_29,1477.8588437028056
52_30,1610.5836384980294
52_31,3899.6432058554424
52_32,2790.1997571381007
52_33,3371.7968166191426
52_34,1951.6642011571096
52_35,3332.998220165083
52_36,2711.9345117416024
52_37,2471.841096266318
52_38,4676.959440294518
52_39,2510.516292098758
52_40,3097.5856964066065
52_41,3013.9191893246807
52_42,2682.7771746831268
52_43,2007.6424898262037
52_44,2692.096856450015
52_45,2627.1845941832007
52_46,3719.7725831730854
52_47,3604.4318937662592
52_48,4113.369886236412
52_49,2204.3873733407036
52_50,3299.748666891183
52_51,1748.1063219121068
52_52,2696.156179377352
52_53,3005.626494629365
52_54,3386.3423423547792
52_55,474.88434436033276
52_56,1246.5538662878248
53_6,1412.953011678974
53_8,1782.8063517406413
53_10,4129.623477545363
53_11,4363.137975682505
53_12,3982.9966369157246
53_13,3619.2660100813514
53_14,2907.233183783689
53_15,2940.8933239707712
53_16,2572.8852650411195
53_17,1391.1242702583977
53_18,1782.3220935998709
53_19,3185.002623430479
53_20,2375.792252013846
53_21,4266.401983792163
53_22,3500.2986113543116
53_23,2999.1571503542887
53_24,1665.481466087744
53_25,3707.2674575462056
53_26,2523.408747557283
53_27,3534.8882223910814
53_28,3167.7230676463073
53_29,3653.8415605560176
53_30,3729.2947453163556
53_31,3608.799864425006
53_32,2180.617747245836
53_33,3110.3715688601733
53_34,2926.3216377089166
53_35,2665.9558970903317
53_36,3423.853334882525
53_37,3589.6505696161844
53_38,3726.2849103607227
53_39,4639.05738444523
53_40,2514.036271240724
53_41,1942.8108605395455
53_43,0.0
53_44,1475.1264958801353
53_45,1425.8407435653996
53_46,1645.92289313336
53_47,2926.6617653475755
53_48,1319.2227844624667
53_49,2431.9305957871143
53_50,2223.5395410427186
53_52,1821.7358968964395
53_53,3679.8039396515637
53_54,3161.7999840256393
54_8,1009.7844704528807
54_10,2560.018081842749
54_11,2495.107579366338
54_12,3738.64648696319
54_13,3137.7897455686384
54_14,2669.665500426114
54_15,1998.158748751784
54_16,2831.084055608411
54_17,3043.4766357978992
54_18,2372.0896260958916
54_19,1872.778224666216
54_20,3725.25451271658
54_21,3063.082041245304
54_22,3962.8897588543173
54_23,3772.185641170486
54_24,5127.162894075353
54_25,5188.653510347361
54_26,3134.8005653648015
54_27,4408.457884249202
54_28,3235.6548456841156
54_29,3714.4857486082024
54_30,3378.3838038063113
54_31,4333.443798694305
54_32,1902.9604878176551
54_33,2988.4084948615914
54_34,3124.5845345916555
54_35,3775.6084446393
54_36,2258.4410380778463
54_37,3396.5701529454986
54_38,2980.6552659925196
54_39,3462.5802225532125
54_40,184.23261714703054
54_41,0.0
54_42,1510.358300320328
54_43,1000.2867707336602
54_44,1031.4384203710642
54_45,78.0943794335832
54_47,3351.199193764756
54_48,1049.850441944514
54_49,2975.1243729443986
54_50,3561.029039687483
54_54,4248.730717923552
54_55,1194.7001656885072
54_56,285.1554796493383
55_3,491.7911684810669
55_4,1371.6650596803736
55_8,1460.4600376961819
55_9,3969.4879592623884
55_11,1401.6290050982718
55_12,2867.5316859861105
55_13,3214.08922591215
55_14,2244.522039102957
55_15,1763.778495067938
55_16,2619.653542507023
55_17,2571.27460506559
55_18,3173.6297320149856
55_19,3024.574795306584
55_20,2942.089171683029
55_21,2289.023534030952
55_22,2973.084243923879
55_23,2447.478913244469
55_24,5257.24182149058
55_25,4706.599862642932
55_26,4540.897552310292
55_27,3985.2825149633645
55_28,2350.01420640437
55_29,4395.443223961992
55_30,3539.9745546676513
55_31,3084.3356271361663
55_32,1682.8479637090861
55_33,4510.067471929164
55_34,3517.512125911085
55_35,2694.5195867864786
55_36,2344.1226827737532
55_37,4952.589065506362
55_38,3628.4312185418694
55_39,3816.5572463097974
55_40,3169.5993204308133
55_42,3181.5382776307106
55_43,4068.5048703585667
55_44,3330.1426259520713
55_45,3750.871404334595
55_46,3635.3428003494014
55_47,3156.331053245491
55_48,2804.984882698787
55_49,3596.703479982475
55_50,2889.146850206492
55_51,516.8378034872765
55_54,1578.6176727296122
55_55,2753.66276530285
56_6,1918.2665344411846
56_7,1088.6598050900736
56_8,2638.2604082370485
56_9,4653.912054816598
56_10,2413.841825230475
56_11,1696.2493799944718
56_12,3580.261369105163
56_13,626.0568418574915
56_14,2464.0186936476407
56_15,3120.3117441662916
56_16,1806.5135544293946
56_17,1892.634390875642
56_18,707.7619426254274
56_19,2175.166456824737
56_20,3240.865620135542
56_21,3474.4215224915447
56_22,2662.176870536049
56_23,4133.198069162942
56_24,2911.5164201580324
56_25,4041.4336461835205
56_26,5748.080607461924
56_27,4865.335110968722
56_28,4282.446930870729
56_29,5114.820019696451
56_30,3757.012148976091
56_31,4003.9795270895434
56_32,2585.412312563799
56_33,3836.053905055082
56_34,3794.272578919009
56_35,2869.524684999183
56_36,3160.5879381749537
56_37,4409.6433287318
56_38,4835.504368919546
56_39,4445.475152936718
56_40,1512.29746759646
56_41,2821.3572569204816
56_42,3029.658782261213
56_45,3020.1578501898066
56_46,2069.7073408591104
56_47,2723.5199905398895
56_48,3830.3946631765093
56_49,3241.1579047738005
56_50,939.0574066409121
56_51,283.2902954595171
56_54,1029.7555624817292
57_2,709.562007921019
57_6,1214.0958195989601
57_7,3504.936796253733
57_8,1191.38090802705
57_9,3084.0722213694276
57_10,1824.9739771174825
57_12,4304.745370838667
57_13,2999.404893947109
57_14,1619.4607147838992
57_15,3682.6754623485954
57_16,3410.4971753919503
57_17,1980.4156737998903
57_18,661.3469357065711
57_20,3972.7055495432246
57_21,3720.6949070211335
57_22,4274.980423234583
57_23,4963.7191122961085
57_24,3082.8598843455957
57_25,3959.349963465686
57_26,4165.958990638786
57_27,4367.417934268923
57_28,2986.55401641055
57_29,4904.970032470262
57_30,2783.518224281294
57_31,1257.9247411042893
57_32,1283.2362640817157
57_33,3610.700629640005
57_34,4208.729927384514
57_35,3688.427610740871
57_36,2740.7599925972995
57_37,2225.0950660556273
57_38,4331.951610158973
57_39,4748.60602257905
57_40,3058.9698125499494
57_41,3479.3943539594
57_42,1863.8232337522657
57_44,561.767433402206
57_47,1390.4640685614877
57_48,3144.5390495018873
57_49,3912.863470784921
58_0,1758.2922951643714
58_1,3659.4097281370355
58_2,1449.813879858046
58_3,474.2518034006713
58_4,784.2307634914908
58_5,10.228225837932767
58_10,896.8293800317075
58_11,4055.721744389963
58_12,2509.4175878370615
58_13,2436.222886787681
58_14,3647.927873940903
58_15,3298.9646677820097
58_16,4000.027881600146
58_17,2667.427550568794
58_18,3195.1178940686464
58_20,2810.0573469239966
58_21,3362.972294591321
58_22,3450.9613027315468
58_23,4322.950062461302
58_24,4336.709530257465
58_25,3581.7071633356745
58_26,3718.505895138417
58_27,2534.6862119537077
58_28,2841.1555556147514
58_29,3501.2930956877103
58_30,3583.590551131209
58_31,1196.1763086301307
58_32,3613.8803114980647
58_33,4416.709791785959
58_34,3767.114602881739
58_35,3391.2511530107263
58_36,3221.626900526797
58_37,496.3377276080396
58_38,1696.5923129313485
58_39,2618.793417863919
58_40,2644.3734756437893
58_41,3560.4689503040568
58_48,1018.0876300742351
58_49,1803.5437447052382
59_1,38.005403703288714
59_4,0.0
59_5,1683.9100369889957
59_6,2111.8006287508397
59_10,1412.8603439127942
59_11,1172.6776613246525
59_13,116.35452012531411
59_14,1824.9523613375611
59_15,2282.0256993243547
59_16,4093.1013281415962
59_17,3672.262778227173
59_18,2980.548452097563
59_19,2043.0771325924338
59_21,1535.8082261116456
59_22,2548.8652465963783
59_23,3990.7088492701187
59_24,4945.113997733509
59_25,3696.4539245072037
59_26,3273.403730915206
59_27,1977.6416184305174
59_28,1176.811974091452
59_29,3283.463350508999
59_30,3852.0728307504623
59_31,130.92051100553758
59_32,2675.9722196120156
59_33,3096.492409958943
59_34,3917.5991297818778
59_35,4041.8087751237194
59_36,4477.605027157075
59_37,1279.3727008318892
59_38,1031.4547526799815
59_39,2642.93828527347
59_40,3298.738093775596
59_41,2352.1165982038838
59_42,1058.1095840861178
59_43,0.0
59_46,1013.4243460297947
59_47,1172.448926760678
59_48,1857.2516915545873
59_49,3035.7667152351573
60_4,1689.5369296276149
60_8,2003.8886424322482
60_11,721.4723361715673
60_13,966.750828435737
60_14,3035.707622843797
60_15,3217.3414846983496
60_16,2732.4430102868932
60_17,2468.9274576487346
60_18,2478.5823336770804
60_19,2666.0777062768866
60_20,2243.7503411639254
60_21,855.7457493097854
60_22,671.1920013194897
60_23,2988.668607211517
60_24,0.0
60_25,444.313896506117
60_26,978.9694519891742
60_27,952.2889636226879
60_28,3616.4353166089318
60_29,3193.9976548898294
60_30,4417.155580375997
60_31,396.1946557417409
60_32,2149.4574377218914
60_33,4124.264054021444
60_34,3305.7890869599937
60_35,3877.2023741917924
60_36,2498.1402610080995
60_37,1788.6503844444803
60_38,44.189898164418096
60_41,1238.2066126751993
60_44,928.1154041031245
60_47,0.0
61_5,3068.8736117412336
61_6,2919.234491244991
61_7,3706.0226046493876
61_8,2686.7803665710026
61_9,3179.566791576177
61_10,922.7463327327957
61_12,1723.7572034952318
61_13,2061.2726901498863
61_14,1021.4832449782588
61_15,505.0006898396057
61_16,0.0
61_18,1898.0752052572097
61_19,1948.7904357085483
61_20,1423.9110695590955
61_21,1033.2114757420077
61_22,1804.890251926832
61_23,1197.6594723784788
61_24,562.136102434471
61_26,1619.5850521059724
61_27,3353.8044423945676
61_28,2189.4176006599373
61_29,4296.675362602906
61_30,3813.295854407079
61_31,2721.229191177737
61_32,4238.416357131133
61_33,3840.541642593293
61_34,4225.03934342773
61_35,3854.459529876053
61_36,3109.0264769846735
61_37,2282.850108782646
61_42,799.6956661000113
61_44,1394.3471316935393
62_4,427.2000130337267
62_5,2263.543998045718
62_6,2465.659932301058
62_7,2883.523367865164
62_8,3685.0126942617817
62_9,3002.090772825101
62_11,709.6774373631422
62_12,1486.0550918384913
62_13,2641.646091405825
62_16,992.9951405634763
62_17,624.9172673980743
62_18,38.333341896402786
62_20,277.42296928439566
62_21,1171.4613356245768
62_22,2601.9000017198464
62_23,175.0111319719581
62_24,1047.6163438345834
62_26,3145.5289144470003
62_27,2860.450208606107
62_28,2904.980921426839
62_29,3009.776273391238
62_30,2535.565823519884
62_31,1679.8112858980126
62_32,3476.3022192575622
62_33,3875.7650133858037
62_34,2980.6801250957205
62_35,4398.479166962037
62_36,4086.0606907474835
62_37,1117.5845921027449
63_3,1398.0227451375688
63_6,1584.0353389792035
63_7,2000.539945251161
63_8,1725.0619665155964
63_9,2151.832734210533
63_13,1534.1123868586592
63_15,1304.4672702851535
63_16,1570.3382862632554
63_17,776.1844217938881
63_18,686.8757898507027
63_21,2454.213755358848
63_23,0.0
63_24,738.3735806943272
63_25,2663.6262817524143
63_26,1573.137891348118
63_27,3172.962683600729
63_28,3659.128944508554
63_29,3685.26594168607
63_30,2372.7805984685792
63_31,3597.8736764647883
63_32,4744.598602055055
63_33,4406.454594489181
63_34,2920.8862866857194
63_35,1994.588766803986
63_36,984.987864174817
64_8,1766.4075685390417
64_9,3144.580520682758
64_10,2919.0848661026766
64_11,552.4030989847961
64_12,0.0
64_14,1357.319951138551
64_17,1618.0167272038648
64_22,2335.514970394763
64_23,2555.7623141295776
64_24,2064.3778935873424
64_25,1964.2647152972277
64_26,1115.4761067184568
64_27,2796.2129308706512
64_28,3984.648224391964
64_29,4172.516813096754
64_30,3810.2757390894258
64_31,1988.7530378801027
64_32,3039.1166073329646
65_7,0.0
65_9,633.6242806739631
65_10,743.1330789033663
65_17,735.6647414964514
65_20,2104.3193870998143
65_21,3010.107019052906
65_22,3541.801037601315
65_23,3097.8501063887356
65_24,1503.0782830717023
65_25,1696.319783277113
65_26,2056.158221021081
65_27,1685.4190924874947
65_28,4787.80469461175
65_29,3563.5856316565423
65_30,3930.3143660468777
65_31,887.7927810325742
66_5,815.819982163106
66_9,663.2316749844762
66_10,392.4497767149137
66_13,1117.2779305335603
66_17,1194.2383324620582
66_22,2572.1625604468572
66_23,2477.916424559546
66_26,2821.4233613219144
66_28,1709.640490635989
66_29,3488.401114222992
66_30,2107.1713143439797
67_6,342.86517128990636
67_20,409.06492435520244
67_21,2504.928621459191
67_22,5003.93514496398
67_23,2144.2983239187724
67_24,2732.970996732824
67_26,3773.2415087263685
67_27,1121.7952965956338
67_28,1769.2563067760393
67_29,4770.053786436488
68_3,735.9239775677894
68_15,649.5663983967185
68_18,2034.0667292990329
68_19,828.2840783568806
68_21,261.70917238515284
68_22,3250.3309434870325
68_23,853.5730541551058
69_3,977.9664772177704
69_11,241.20157996478218
69_12,1307.664468461326
69_15,0.0
69_16,254.24872840425832
69_17,1717.2655146424293
69_18,2189.0868736196007
69_22,3850.656814599154
69_24,1980.9908518800585
70_9,630.6979066582
70_21,1561.0835595015985
70_22,2782.975017519414
71_7,991.3526498460062
71_12,1139.5150251119853
71_16,1103.9174842668685
71_21,322.6292004519204
72_7,1316.2879893626098
72_12,694.8122480960642
72_14,1382.7485997344813
72_15,1505.9664573627165
72_19,2264.466314653729
72_20,147.8276495311658
73_4,1738.1181781170988
73_9,2164.379406307539
73_13,484.93939807703134
74_9,3023.2393725343836
74_18,1092.9306111111362
74_22,430.5002442630781
75_8,2303.8807723060054
75_9,3070.3236555537137
75_10,3563.47298947954
75_11,1795.707630406085
75_19,451.37779118152815
75_20,2755.887477372886
75_21,1963.2815104912434
76_7,683.9738792975718
76_9,2820.5950866826493
76_10,2474.072776888163
76_13,566.7264526803924
76_14,743.7811365747173
76_20,4186.231947082219
76_21,692.6347616962541
77_7,1983.779718188533
77_8,1911.8411800255833
77_19,890.97342968594
77_20,237.65012400543458
78_8,891.003160138779
78_9,668.89426301611
78_17,54.68613135985804
79_20,724.3382994954889
79_23,897.3482269175402
80_12,952.1175670666946
80_13,0.0
80_15,519.7866398987201
80_20,1210.0141111001954
80_24,720.9654414779958
81_15,1107.9110166408004
81_19,2310.938023076074
82_10,525.8646337417249
82_11,1092.3780071646408
82_12,2528.152322975675
82_13,2074.222572160727
82_14,4436.202867216664
82_15,2536.107876163805
82_16,2257.438197237595
82_18,1090.4708919504203
82_19,2146.080635016894
83_9,2936.7805686378065
83_10,2899.1524006148456
83_11,2165.938997117347
83_12,3158.2593585445925
83_13,1253.9884291940102
83_14,598.8859125457989
83_15,4115.664650151937
83_18,621.7861082496331
83_19,922.2249115499204
83_20,1087.3779073061264
83_23,209.311426796508
84_8,545.4920202471919
84_10,1396.7471018042584
84_11,2023.849272390294
84_12,2405.263115519764
84_13,2733.9008730066266
84_14,2159.8023840820156
84_15,4608.691471375494
84_16,614.2597517440641
84_18,586.5832164583574
84_23,669.9841929683062
85_9,1279.9422063388774
85_10,1768.3769218402504
85_11,3199.564396707854
85_12,3287.001340489538
85_13,2597.478135757665
85_14,3345.32597403155
85_15,4043.809193883351
85_16,1674.1900436195788
85_18,1074.1093184461465
86_9,1532.972642017857
86_10,2506.1456235595538
86_11,2237.970214549461
86_12,3776.491513761297
86_13,3744.7337725386624
86_14,3874.849755777852
86_15,3691.7434041170263
86_16,4194.072205815555
86_17,4614.964526213742
86_18,2121.611205935667
86_21,1173.0326808489515
86_22,913.1382934609227
87_7,1687.7855193054977
87_8,3371.7008785742614
87_9,1559.7658613481944
87_10,3178.0487503444006
87_11,2952.010701239277
87_12,5066.533347589846
87_13,4149.02698125134
87_14,4360.965810855535
87_15,5963.08454373131
87_16,1170.968040353287
87_17,3706.3579207838825
87_18,1550.2995815005736
87_19,2421.1358188206973
88_6,720.2656563655163
88_7,1715.829242337279
88_8,1745.1731100780994
88_9,3492.6850212810186
88_10,4218.403948059108
88_11,2931.5319920923644
88_12,3660.128792244702
88_13,5260.400194338574
88_14,5039.748840704037
88_15,5989.465536608742
88_16,2496.619397994449
88_17,1900.9920022745089
88_18,708.0452952444869
88_19,1790.105396097265
88_20,2114.652394268084
89_4,84.3345888688673
89_5,2535.6397890376847
89_6,2629.528607156099
89_7,1273.8191437616224
89_8,3371.8908565577517
89_9,3844.1188586523795
89_10,3990.1273304183433
89_11,2951.7839216266193
89_12,1801.8494305831066
89_13,4525.815733596097
89_14,5589.263697476408
89_15,5780.370389015959
89_16,3993.374151463768
89_17,2066.505046325059
89_18,521.2249264582415
89_20,957.834564312091
89_21,1331.0384201223817
89_22,446.76246547651215
89_23,808.5995629080363
90_8,2034.8051696910463
90_9,2928.933397743694
90_10,1130.321662801594
90_12,1509.9769242939806
90_13,3047.3453607325223
90_14,4800.616908373139
90_15,2469.59199012682
90_16,7143.5175527827905
90_17,5757.074172015338
90_18,2371.8011698489686
90_19,1998.8866714750786
90_20,825.4944506974474
90_21,1007.0837674094304
90_22,3252.395219122416
90_23,1031.9628621572012
90_24,625.694753261167
90_26,1188.5684578125881
91_7,2779.7602189745944
91_8,3382.577420863086
91_9,2866.9976795388934
91_10,1503.1041008475595
91_11,3300.3373956375917
91_12,3436.0057069551635
91_13,4701.497176721543
91_14,3725.4310407560097
91_15,6946.863861748286
91_16,8298.58957099312
91_17,3609.1813832943635
91_18,5191.680761005902
91_19,5856.290951066861
91_20,2408.3923452935896
91_21,1771.0264776333288
91_22,623.699033229706
91_23,996.1232391262351
91_24,1442.5792923160443
91_25,3686.11639856025
92_8,5273.260670125553
92_9,2420.857596051484
92_10,1189.6259661595927
92_11,3378.1853963284293
92_12,4614.45751309633
92_13,3785.127790789761
92_14,3403.588508019499
92_15,4280.796578416273
92_16,6356.292649402648
92_17,3717.6744221381705
92_18,6204.8378152106225
92_19,6358.249193304844
92_20,4858.33043466005
92_21,4513.0994893397055
92_22,3153.512175596315
92_23,1578.0741573407147
93_7,6316.845587281566
93_9,2099.7607937517027
93_10,257.04125242497736
93_11,3100.7157882760175
93_12,1723.3242683517558
93_13,6274.657013467001
93_14,5403.960319055523
93_15,2676.8517300453186
93_16,4408.220839979818
93_17,5408.938251607069
93_18,5312.477900723682
93_19,5931.755959629151
93_20,3782.338492703996
93_21,5311.40471585816
93_22,4380.802128614869
93_23,3557.0912922096045
94_6,4685.902630308439
94_7,4194.796191118923
94_8,3531.4511036285367
94_9,3135.3377716486234
94_10,3555.9071194818594
94_11,2982.353119757554
94_12,4909.3287787463205
94_13,3863.9168216687517
94_14,4679.9017594364295
94_15,4478.719986054179
94_16,3599.9381619391215
94_17,4196.757150741418
94_18,4733.754998918711
94_19,5628.354194873344
94_20,2134.8819728743733
94_21,4501.91148165224
94_22,3370.3899590897695
94_23,3676.373898795924
95_7,4975.014083529196
95_8,3109.496706302774
95_9,4838.499633438464
95_10,4944.712955856687
95_11,6969.626174464788
95_12,3628.779761026137
95_13,5431.716458953994
95_14,5459.215489676767
95_15,3904.0107225927163
95_16,3189.0850987443396
95_17,3487.3908263750036
95_18,2989.6971595226278
95_19,3865.8008894080513
95_20,4401.556015427602
95_21,4461.918287987074
95_22,4159.254090852396
95_23,2882.969347685781
96_7,4364.996073286733
96_8,3123.535379211276
96_9,4126.546148332152
96_10,4706.673634099639
96_11,5818.925991364381
96_12,4409.76008702965
96_13,4113.139893230104
96_14,5530.768750847104
96_15,4776.577318546801
96_16,3173.32080744352
96_17,2874.274355133396
96_18,4001.457344817998
96_19,3934.519950649115
96_20,4619.85204691293
96_21,3712.2767995544377
96_22,3257.9310700138717
96_23,2854.7851636828304
96_24,1508.1825367370682
97_8,2289.207428792331
97_9,3526.397692230419
97_10,3198.0300962839233
97_11,1422.4713868880217
97_12,3413.6363467552706
97_13,3959.1940544887207
97_14,4918.877732505865
97_15,5095.255976610219
97_16,3131.995043960248
97_17,3038.840464129415
97_18,4062.7360677672777
97_19,2830.794191096901
97_20,3764.4686651565808
97_21,3536.854923797962
97_22,2586.720578205591
97_23,2429.943036952205
97_24,2517.7969780958256
97_25,2556.0736843742866
98_7,2856.998745533946
98_8,1475.3142880166054
98_9,4892.074469390386
98_10,3086.472555420516
98_11,2722.4211658159224
98_12,6098.046145777214
98_13,3830.9864545803075
98_14,4480.769463401248
98_15,4680.636879685415
98_16,4167.82938018355
98_17,3172.673130333588
98_18,3715.299977430736
98_19,4967.6013051417885
98_20,4875.28866650732
98_21,3207.056933697817
98_22,2187.3536152556085
98_23,4064.0390710170236
98_24,1629.041997201812
98_25,3265.054010001419
99_7,1722.1024506338417
99_8,3124.1309485913807
99_9,1781.3837815979123
99_10,1095.1439270694564
99_11,3542.8287308623826
99_12,4790.923965439278
99_13,5292.153871469569
99_14,6457.472617626364
99_15,3708.1029386771256
99_16,6330.468655616618
99_17,5291.779455122
99_18,3946.3812637788315
99_19,3622.8562580680677
99_20,3941.4093917449322
99_21,4777.204950482236
99_22,2992.264347740859
99_23,4776.666646136904
99_24,2693.583553079306
99_25,3437.544127084366
100_6,498.09987137023495
100_7,4162.067322536953
100_8,5499.880157324939
100_9,3910.9642771927333
100_10,734.3047188418562
100_11,2987.218971597596
100_12,3132.1728891823514
100_13,6076.937244038732
100_14,7210.593013355173
100_15,5039.741203245474
100_16,6899.918849475846
100_17,4756.826813146669
100_18,3457.3703778263384
100_19,3363.869551060843
100_20,3942.6534512927537
100_21,4060.7272116336753
100_22,1059.9640464494264
100_23,2193.4170384726976
101_8,2182.2449436587517
101_9,3954.452527035655
101_10,3562.515048985025
101_11,1653.0021233983343
101_12,1211.0116946679632
101_13,5332.4692847527485
101_14,6253.440775584827
101_15,6546.833200908209
101_16,6381.511403490391
101_17,2392.7774472887954
101_18,3943.72475570767
101_19,4367.4292691169885
101_20,2631.7717582379564
101_21,4207.1777933735075
101_22,1277.6342085045378
101_23,978.7719192214806
101_24,2468.3544205660105
101_25,517.6409762652233
102_8,1367.3272345797586
102_9,3945.4175617988235
102_10,3620.5998050627854
102_11,4191.73123973618
102_12,4575.402396318933
102_13,2640.8804255735813
102_14,2211.729529628585
102_15,4890.066576639902
102_16,4462.279657348667
102_17,2857.92313088017
102_18,2430.068706891164
102_19,2107.290591443863
102_20,5336.151305272891
102_21,4203.719686754581
102_22,1555.1058691495323
102_23,1245.725048975919
103_8,657.6838674028013
103_9,1725.018811867383
103_10,3692.3147946704835
103_11,4135.4520428568785
103_12,3827.119131592403
103_13,2549.0716539987006
103_14,1892.2219464970403
103_15,2775.0764531380814
103_16,2768.692236757123
103_17,3591.596007653466
103_18,2820.935671829723
103_19,3559.2870641610157
103_20,3757.071526643956
103_21,1263.288017563002
103_22,2138.6112339499455
103_23,130.66876428769535
104_9,744.0311110187972
104_10,1738.3496356442347
104_11,2642.756898092855
104_12,3202.960708211107
104_13,4262.999500134321
104_14,1975.4270277463122
104_15,1478.7917457257136
104_16,2014.334384416341
104_17,4101.895273052667
104_18,3754.0635872309476
104_19,3240.1063287830607
105_12,3590.215799225901
105_13,1494.3282897274455
105_14,310.9344127984602
105_16,525.7785541248066
105_17,1619.3812394113347
105_18,2059.838717191831
105_19,2375.4587261656807
106_18,1065.7785726650998
