grid_id,connectivity
30_30,1.6206896551724137
30_31,1.696969696969697
30_32,2.0588235294117645
30_33,1.7272727272727273
30_34,1.4838709677419355
30_35,2.8
30_36,1.4615384615384615
30_37,1.8064516129032258
30_38,1.75
30_39,2.0
30_40,1.4285714285714286
30_41,1.4782608695652173
30_42,1.5483870967741935
30_43,1.606060606060606
30_44,1.6097560975609757
30_45,1.5
30_46,1.9090909090909092
30_47,2.0
30_48,1.6470588235294117
30_49,1.5714285714285714
30_50,1.606060606060606
30_51,1.5769230769230769
30_52,1.8
30_53,1.8
30_54,2.04
30_55,1.5588235294117647
30_56,1.65625
30_57,1.5454545454545454
30_58,1.9166666666666667
30_59,1.6818181818181819
30_60,1.5483870967741935
30_61,1.6
30_62,1.6666666666666667
30_63,1.5
30_64,1.0
30_65,0.0
30_9,1.3636363636363635
31_10,1.6071428571428572
31_11,1.4545454545454546
31_12,1.5714285714285714
31_13,1.4242424242424243
31_14,1.542857142857143
31_15,1.6296296296296295
31_16,1.4782608695652173
31_17,1.5714285714285714
31_18,1.5714285714285714
31_19,1.6
31_20,1.525
31_21,1.542857142857143
31_22,1.3214285714285714
31_23,1.391304347826087
31_24,1.4054054054054055
31_25,1.5609756097560976
31_26,1.411764705882353
31_27,1.8
31_28,1.85
31_29,1.7142857142857142
31_30,1.6578947368421053
31_31,1.696969696969697
31_32,1.8529411764705883
31_33,1.8
31_34,2.1666666666666665
31_35,1.7
31_36,1.71875
31_37,1.5625
31_38,1.65
31_39,1.9
31_40,0.0
31_42,1.75
31_43,1.45
31_44,1.28125
31_45,1.4074074074074074
31_46,1.6
31_47,1.7941176470588236
31_48,1.75
31_49,1.6666666666666667
31_50,1.5588235294117647
31_51,1.6944444444444444
31_52,1.7435897435897436
31_53,1.709090909090909
31_54,1.65625
31_55,2.142857142857143
31_56,1.9090909090909092
31_57,1.5555555555555556
31_58,1.6923076923076923
31_59,1.7
31_60,2.3
31_61,1.4705882352941178
31_62,1.46875
31_63,1.7419354838709677
31_64,1.8181818181818181
31_65,1.0
32_10,1.4074074074074074
32_11,1.4848484848484849
32_12,1.7692307692307692
32_13,1.4857142857142858
32_14,1.3620689655172413
32_15,1.6875
32_16,1.5454545454545454
32_17,1.4782608695652173
32_18,1.605263157894737
32_19,1.8409090909090908
32_20,1.6944444444444444
32_21,1.7692307692307692
32_22,1.608695652173913
32_23,1.3571428571428572
32_24,1.5
32_25,1.6111111111111112
32_26,1.85
32_27,2.0
32_28,1.575
32_29,1.793103448275862
32_30,1.8571428571428572
32_31,1.9655172413793103
32_32,1.697674418604651
32_33,1.6097560975609757
32_34,1.59375
32_35,1.2727272727272727
32_36,2.1666666666666665
32_37,0.0
32_39,1.5
32_40,0.0
32_41,4.0
32_42,2.111111111111111
32_43,1.5625
32_44,1.8888888888888888
32_45,6.0
32_46,1.263157894736842
32_47,1.71875
32_48,1.9230769230769231
32_49,2.2
32_50,1.6956521739130435
32_51,1.5294117647058822
32_52,1.75
32_53,1.8235294117647058
32_54,1.3548387096774193
32_55,1.3823529411764706
32_56,1.5833333333333333
32_57,1.75
32_58,1.8823529411764706
32_59,1.6666666666666667
32_60,1.4242424242424243
32_61,1.5789473684210527
32_62,1.88
32_63,1.5434782608695652
32_64,1.4848484848484849
32_65,4.0
32_9,1.2
33_10,1.53125
33_11,1.3703703703703705
33_12,1.6756756756756757
33_13,1.4411764705882353
33_14,1.6129032258064515
33_15,2.0
33_16,1.32
33_17,1.6842105263157894
33_18,1.5769230769230769
33_19,1.68
33_20,1.6538461538461537
33_21,1.7272727272727273
33_22,1.5909090909090908
33_23,1.368421052631579
33_24,1.4411764705882353
33_25,1.2727272727272727
33_26,1.9444444444444444
33_27,1.375
33_28,2.0
33_29,1.7272727272727273
33_30,1.5625
33_31,1.625
33_32,1.3695652173913044
33_33,1.4516129032258065
33_34,1.5769230769230769
33_35,1.4545454545454546
33_36,1.6428571428571428
33_37,1.7058823529411764
33_38,4.0
33_39,0.0
33_40,2.0
33_41,1.8571428571428572
33_42,0.0
33_43,1.9166666666666667
33_44,2.125
33_45,2.2
33_46,1.4827586206896552
33_47,1.5454545454545454
33_48,1.875
33_49,1.4545454545454546
33_50,1.65
33_51,2.1176470588235294
33_52,1.65
33_53,2.0
33_54,1.6363636363636365
33_55,1.3571428571428572
33_56,0.0
33_57,1.3478260869565217
33_58,1.4857142857142858
33_59,1.9166666666666667
33_60,1.6
33_61,1.75
33_62,3.0
33_63,1.6153846153846154
33_64,1.4230769230769231
33_65,5.0
33_69,2.25
33_9,1.6875
34_10,1.5217391304347827
34_11,1.4081632653061225
34_12,1.45
34_13,1.3870967741935485
34_14,1.4285714285714286
34_15,1.5294117647058822
34_16,1.6
34_17,1.6666666666666667
34_18,1.6428571428571428
34_19,2.0714285714285716
34_20,1.4210526315789473
34_21,1.4615384615384615
34_22,1.5294117647058822
34_23,1.5185185185185186
34_24,1.7272727272727273
34_25,1.7666666666666666
34_26,1.65
34_27,1.588235294117647
34_28,1.4137931034482758
34_29,1.5172413793103448
34_30,1.6923076923076923
34_31,1.5681818181818181
34_32,1.6511627906976745
34_33,1.7272727272727273
34_34,1.6111111111111112
34_35,1.75
34_36,1.606060606060606
34_37,1.8235294117647058
34_38,2.3333333333333335
34_39,0.0
34_41,1.0
34_42,1.6
34_43,1.5277777777777777
34_44,1.6111111111111112
34_45,1.75
34_46,1.1875
34_47,1.45
34_48,1.5
34_49,1.619047619047619
34_50,1.8
34_51,1.5833333333333333
34_52,2.0
34_53,1.0
34_55,0.0
34_56,2.75
34_57,1.875
34_58,1.7222222222222223
34_59,1.3529411764705883
34_60,1.6176470588235294
34_61,1.5
34_62,2.0
34_63,0.0
34_64,0.0
34_65,3.0
34_66,1.6
34_67,0.0
34_68,1.9
34_69,1.2444444444444445
34_9,4.0
35_10,1.3095238095238095
35_11,1.4230769230769231
35_12,1.3829787234042554
35_13,1.4259259259259258
35_14,1.875
35_15,1.5333333333333334
35_16,1.4166666666666667
35_17,1.3333333333333333
35_18,1.588235294117647
35_19,1.4285714285714286
35_20,1.4482758620689655
35_21,1.5263157894736843
35_22,1.4857142857142858
35_23,1.358974358974359
35_24,1.5172413793103448
35_25,1.5416666666666667
35_26,1.9230769230769231
35_27,1.5128205128205128
35_28,1.6538461538461537
35_29,1.55
35_30,1.8275862068965518
35_31,1.6896551724137931
35_32,2.4285714285714284
35_33,1.4166666666666667
35_34,1.4444444444444444
35_35,1.5555555555555556
35_36,1.7741935483870968
35_37,1.7083333333333333
35_38,3.0
35_39,1.0
35_41,3.0
35_42,1.4857142857142858
35_43,1.3555555555555556
35_44,1.2903225806451613
35_45,1.8
35_48,1.619047619047619
35_49,1.608695652173913
35_50,1.3548387096774193
35_51,1.3636363636363635
35_52,0.0
35_56,2.0
35_57,2.0
35_58,1.52
35_59,1.4166666666666667
35_60,1.2941176470588236
35_61,1.7272727272727273
35_62,2.3333333333333335
35_65,1.25
35_66,1.7142857142857142
35_69,1.5714285714285714
36_10,1.3414634146341464
36_11,1.5185185185185186
36_12,1.84
36_13,1.5
36_14,1.5555555555555556
36_15,1.4583333333333333
36_16,1.6
36_17,1.6875
36_18,1.5416666666666667
36_19,1.6071428571428572
36_20,1.7105263157894737
36_21,1.8461538461538463
36_22,1.736842105263158
36_23,1.6842105263157894
36_24,1.75
36_25,1.7
36_26,1.4782608695652173
36_27,1.3055555555555556
36_28,1.32
36_29,1.0
36_30,2.2
36_31,1.5526315789473684
36_32,2.0526315789473686
36_33,1.8235294117647058
36_34,1.6
36_35,1.4
36_36,1.558139534883721
36_37,1.565217391304348
36_38,1.6363636363636365
36_39,1.5
36_40,1.4166666666666667
36_41,1.2333333333333334
36_42,1.4130434782608696
36_43,1.492537313432836
36_44,1.6363636363636365
36_45,1.4705882352941178
36_46,1.6206896551724137
36_47,1.3333333333333333
36_48,1.625
36_49,2.0
36_50,1.8
36_51,1.4210526315789473
36_52,1.7272727272727273
36_54,1.3333333333333333
36_55,1.7777777777777777
36_56,1.619047619047619
36_57,1.2857142857142858
36_58,2.0
36_59,3.0
36_60,1.0
36_61,1.6666666666666667
36_62,3.0
36_63,1.3333333333333333
36_64,1.2727272727272727
36_65,1.6111111111111112
36_66,1.2941176470588236
36_67,1.6551724137931034
36_68,3.5
36_69,1.55
37_10,1.1666666666666667
37_11,1.3170731707317074
37_12,1.542857142857143
37_13,1.3137254901960784
37_14,2.0
37_15,1.8
37_16,1.5714285714285714
37_17,2.0
37_18,1.6363636363636365
37_19,1.8823529411764706
37_20,1.7575757575757576
37_21,1.9
37_22,1.7419354838709677
37_23,1.8666666666666667
37_24,1.8333333333333333
37_25,1.5454545454545454
37_26,1.6666666666666667
37_27,1.4222222222222223
37_28,1.5333333333333334
37_29,1.826086956521739
37_30,1.7142857142857142
37_31,1.8518518518518519
37_32,1.8
37_33,1.375
37_34,1.7586206896551724
37_35,1.7
37_36,1.55
37_37,1.3170731707317074
37_38,1.4827586206896552
37_39,1.5714285714285714
37_40,1.8181818181818181
37_41,1.4411764705882353
37_42,1.3404255319148937
37_43,1.525
37_44,1.5263157894736843
37_45,2.0526315789473686
37_46,2.5
37_52,1.75
37_55,2.2222222222222223
37_56,1.9545454545454546
37_57,2.0
37_58,1.8
37_59,2.5
37_61,1.8333333333333333
37_62,1.3076923076923077
37_63,1.2777777777777777
37_64,1.5
37_65,2.0
37_66,1.46875
37_67,1.411764705882353
37_68,1.6153846153846154
37_69,1.3225806451612903
37_9,3.0
38_10,2.2
38_11,1.4516129032258065
38_12,1.564102564102564
38_13,1.3962264150943395
38_14,2.0
38_15,1.4583333333333333
38_16,1.4615384615384615
38_17,1.5
38_18,1.8461538461538463
38_19,1.5151515151515151
38_20,1.6956521739130435
38_21,1.8
38_22,2.230769230769231
38_23,1.7692307692307692
38_24,2.0
38_25,1.4285714285714286
38_26,1.3333333333333333
38_27,2.0
38_28,1.606060606060606
38_29,1.4166666666666667
38_30,1.9
38_31,1.5454545454545454
38_32,1.358974358974359
38_33,1.4827586206896552
38_34,1.76
38_35,1.8888888888888888
38_36,1.8125
38_37,1.5151515151515151
38_38,1.4375
38_39,1.6923076923076923
38_40,1.5454545454545454
38_41,1.4390243902439024
38_42,1.6923076923076923
38_43,1.3333333333333333
38_44,1.4827586206896552
38_45,1.7272727272727273
38_46,1.8
38_47,3.0
38_48,1.5
38_49,3.0
38_50,2.5
38_52,1.6
38_53,0.0
38_54,1.0
38_56,1.542857142857143
38_57,1.5
38_58,1.3421052631578947
38_59,1.4736842105263157
38_60,1.7647058823529411
38_61,1.565217391304348
38_62,1.5151515151515151
38_63,1.411764705882353
38_64,1.4814814814814814
38_65,1.4444444444444444
38_66,1.65
38_67,1.7083333333333333
38_68,1.4848484848484849
38_69,1.5714285714285714
39_11,3.5
39_12,1.2962962962962963
39_13,1.48
39_14,1.619047619047619
39_15,1.3125
39_16,1.4444444444444444
39_17,1.3488372093023255
39_18,1.56
39_19,1.64
39_20,1.7222222222222223
39_21,1.205128205128205
39_22,2.0714285714285716
39_23,1.8
39_24,2.5
39_25,1.9166666666666667
39_26,1.4666666666666666
39_27,1.8518518518518519
39_28,1.7884615384615385
39_29,1.5789473684210527
39_30,1.5925925925925926
39_31,1.5128205128205128
39_32,1.5806451612903225
39_33,1.627906976744186
39_34,1.475
39_35,1.5357142857142858
39_36,1.5
39_37,1.3617021276595744
39_38,1.4444444444444444
39_39,1.5
39_40,1.4545454545454546
39_41,1.3695652173913044
39_42,1.619047619047619
39_43,1.9285714285714286
39_44,1.4375
39_45,1.5
39_46,1.3529411764705883
39_47,1.7142857142857142
39_48,1.6666666666666667
39_50,1.8
39_51,2.6666666666666665
39_52,2.4
39_53,0.0
39_54,1.5714285714285714
39_55,1.5666666666666667
39_56,1.625
39_57,1.5681818181818181
39_58,1.4210526315789473
39_59,1.5
39_60,1.4411764705882353
39_61,1.1428571428571428
39_62,1.3333333333333333
39_63,1.2083333333333333
39_64,1.8
39_65,1.4
39_66,0.0
39_67,2.5
39_68,1.7333333333333334
3_30,1.4545454545454546
3_31,2.0
3_32,1.8571428571428572
3_33,1.8
3_34,1.3333333333333333
3_35,1.4864864864864864
3_36,2.0
3_48,1.0
3_49,0.0
3_50,1.4615384615384615
3_51,1.64
3_52,2.5
3_53,1.5263157894736843
3_54,1.55
3_55,2.0833333333333335
3_56,1.5238095238095237
3_57,1.5909090909090908
40_12,1.5
40_13,1.4310344827586208
40_14,1.5609756097560976
40_15,1.6388888888888888
40_16,1.9047619047619047
40_17,1.3818181818181818
40_18,1.46875
40_19,1.7058823529411764
40_20,1.5454545454545454
40_21,1.3333333333333333
40_22,1.4
40_23,1.6153846153846154
40_24,1.6363636363636365
40_25,1.5714285714285714
40_26,1.4516129032258065
40_27,1.6285714285714286
40_28,1.6216216216216217
40_29,1.7307692307692308
40_30,2.0555555555555554
40_31,1.829268292682927
40_32,1.608695652173913
40_33,1.5161290322580645
40_34,1.5263157894736843
40_35,1.5833333333333333
40_36,1.9166666666666667
40_37,1.3823529411764706
40_38,2.25
40_39,1.5555555555555556
40_40,1.5833333333333333
40_41,1.9166666666666667
40_42,1.5483870967741935
40_43,1.7826086956521738
40_44,1.6
40_45,1.9444444444444444
40_46,1.7674418604651163
40_47,1.8
40_48,0.0
40_49,2.0
40_50,2.3333333333333335
40_51,2.0
40_52,2.142857142857143
40_55,2.0
40_56,2.25
40_57,1.5
40_58,1.6666666666666667
40_59,1.619047619047619
40_60,1.5263157894736843
40_61,3.0
40_62,1.25
40_64,2.0
41_12,1.1818181818181819
41_13,1.263157894736842
41_14,1.793103448275862
41_15,1.4090909090909092
41_16,1.326086956521739
41_17,1.375
41_18,1.7222222222222223
41_19,2.1
41_20,1.9166666666666667
41_21,1.8125
41_22,1.5
41_23,1.625
41_24,2.142857142857143
41_25,1.393939393939394
41_26,1.9130434782608696
41_27,1.925
41_28,1.8431372549019607
41_29,1.8666666666666667
41_30,1.8653846153846154
41_31,1.894736842105263
41_32,1.95
41_33,1.3243243243243243
41_34,1.7
41_35,1.6111111111111112
41_36,1.6857142857142857
41_37,1.8529411764705883
41_38,1.88
41_39,1.65
41_40,1.7857142857142858
41_41,2.0
41_42,1.68
41_43,1.793103448275862
41_44,1.625
41_45,1.2307692307692308
41_46,1.5945945945945945
41_47,1.542857142857143
41_48,1.7777777777777777
41_50,0.0
41_51,1.9090909090909092
41_54,1.0909090909090908
41_55,1.0
41_57,0.0
41_59,2.0
41_60,1.6666666666666667
42_12,1.6
42_13,1.34375
42_14,1.5
42_15,1.625
42_16,1.5227272727272727
42_17,1.4444444444444444
42_18,1.7083333333333333
42_19,1.5483870967741935
42_20,1.625
42_21,1.4782608695652173
42_22,1.4545454545454546
42_23,2.0
42_24,1.9565217391304348
42_25,1.3636363636363635
42_26,1.5333333333333334
42_27,1.725
42_28,2.0
42_29,1.9428571428571428
42_30,1.8571428571428572
42_31,1.8958333333333333
42_32,1.7
42_33,1.7727272727272727
42_34,1.446808510638298
42_35,1.7241379310344827
42_36,1.6470588235294117
42_37,1.8
42_38,1.6666666666666667
42_39,1.391304347826087
42_40,1.4615384615384615
42_41,1.4313725490196079
42_42,1.5
42_43,1.5555555555555556
42_44,1.6153846153846154
42_45,1.2950819672131149
42_46,1.55
42_47,1.7916666666666667
42_48,2.6666666666666665
42_50,1.3548387096774193
42_51,1.76
42_52,1.2941176470588236
42_53,1.2222222222222223
42_55,2.0
42_56,2.6666666666666665
42_57,2.25
43_12,1.6666666666666667
43_13,1.5
43_14,1.3529411764705883
43_15,1.608695652173913
43_16,1.6
43_17,1.7692307692307692
43_18,1.5161290322580645
43_19,1.65
43_20,1.8636363636363635
43_21,1.6
43_22,1.5483870967741935
43_23,1.2083333333333333
43_24,1.4878048780487805
43_25,1.7777777777777777
43_26,1.574468085106383
43_27,1.84
43_28,2.0625
43_29,1.68
43_30,1.8387096774193548
43_31,2.0
43_32,1.75
43_33,1.59375
43_34,1.4
43_35,2.0
43_36,1.7272727272727273
43_37,1.7142857142857142
43_38,1.8181818181818181
43_39,2.0
43_40,1.8
43_41,1.8823529411764706
43_42,1.4857142857142858
43_43,1.6037735849056605
43_44,1.434782608695652
43_45,1.5384615384615385
43_46,1.5813953488372092
43_47,1.5
43_48,1.5714285714285714
43_49,1.6153846153846154
43_50,1.6451612903225807
43_51,1.5714285714285714
43_52,1.8666666666666667
43_53,1.4482758620689655
43_54,1.3043478260869565
43_55,3.0
43_57,1.8333333333333333
43_60,2.5
44_12,1.3478260869565217
44_13,1.5208333333333333
44_14,1.4473684210526316
44_15,2.6666666666666665
44_16,1.4615384615384615
44_17,1.3461538461538463
44_18,1.4901960784313726
44_19,2.0
44_20,1.7619047619047619
44_21,1.6666666666666667
44_22,1.7407407407407407
44_23,1.5526315789473684
44_24,1.46
44_25,1.8888888888888888
44_26,1.4772727272727273
44_27,1.56
44_28,1.9130434782608696
44_29,1.8636363636363635
44_30,1.6296296296296295
44_31,1.7666666666666666
44_32,1.9
44_33,1.8571428571428572
44_34,1.6111111111111112
44_35,1.8636363636363635
44_36,1.5
44_37,1.34375
44_38,1.5172413793103448
44_39,1.8297872340425532
44_40,1.8048780487804879
44_41,1.6578947368421053
44_42,1.4242424242424243
44_43,1.8461538461538463
44_44,1.6428571428571428
44_45,1.9
44_46,1.6538461538461537
44_47,2.0
44_48,1.7894736842105263
44_49,1.619047619047619
44_50,1.3888888888888888
44_51,1.4761904761904763
44_52,1.65
44_53,1.4736842105263157
44_54,2.0
45_12,1.2857142857142858
45_13,1.52
45_14,1.9444444444444444
45_15,1.5416666666666667
45_16,1.4814814814814814
45_17,2.066666666666667
45_18,1.6764705882352942
45_19,1.5833333333333333
45_20,1.391304347826087
45_21,1.3157894736842106
45_22,1.92
45_23,1.7307692307692308
45_24,1.5681818181818181
45_25,1.4375
45_26,1.75
45_27,1.85
45_28,1.48
45_29,1.3617021276595744
45_30,1.7272727272727273
45_31,1.6521739130434783
45_32,1.4722222222222223
45_33,1.5128205128205128
45_34,1.7692307692307692
45_35,1.9565217391304348
45_36,1.8125
45_37,1.7826086956521738
45_38,1.4
45_39,1.7352941176470589
45_40,1.5862068965517242
45_41,1.6521739130434783
45_42,1.4594594594594594
45_43,1.6486486486486487
45_44,1.7391304347826086
45_45,1.6
45_46,1.7083333333333333
45_47,2.0
45_49,0.0
45_51,0.0
45_52,2.5
45_53,1.6428571428571428
46_12,2.0
46_13,1.4848484848484849
46_14,1.4
46_15,1.5
46_16,1.8125
46_17,1.75
46_18,1.7391304347826086
46_19,1.3
46_20,1.1538461538461537
46_21,1.6111111111111112
46_22,1.7
46_23,1.6551724137931034
46_24,1.5294117647058822
46_25,1.7333333333333334
46_26,1.6111111111111112
46_27,1.72
46_28,1.4857142857142858
46_29,1.5625
46_30,1.6
46_31,1.6666666666666667
46_32,1.6666666666666667
46_33,1.375
46_34,1.441860465116279
46_35,1.5454545454545454
46_36,2.25
46_37,1.8666666666666667
46_38,1.56
46_39,1.5151515151515151
46_40,1.7586206896551724
46_41,1.7222222222222223
46_42,1.48
46_43,1.3953488372093024
46_44,1.9285714285714286
46_45,1.5
46_46,1.53125
46_47,0.0
46_49,0.0
46_52,0.0
46_7,1.35
47_12,1.411764705882353
47_13,1.2903225806451613
47_14,1.3548387096774193
47_15,1.4482758620689655
47_16,1.6818181818181819
47_17,1.5714285714285714
47_18,1.5217391304347827
47_19,1.4782608695652173
47_20,1.3333333333333333
47_21,1.457142857142857
47_22,1.4545454545454546
47_23,1.8571428571428572
47_24,1.6333333333333333
47_25,1.8095238095238095
47_26,1.6428571428571428
47_27,1.5517241379310345
47_28,1.4318181818181819
47_29,2.0714285714285716
47_30,1.588235294117647
47_31,1.5909090909090908
47_32,1.5227272727272727
47_33,1.7619047619047619
47_34,1.7692307692307692
47_35,1.75
47_36,1.7179487179487178
47_37,1.8076923076923077
47_38,1.7959183673469388
47_39,1.5476190476190477
47_40,1.9
47_41,1.2765957446808511
47_42,1.5333333333333334
47_43,1.4210526315789473
47_44,1.5365853658536586
47_45,1.7619047619047619
47_46,1.6153846153846154
47_47,0.0
47_48,0.0
47_49,0.0
47_50,2.3333333333333335
47_51,0.0
47_52,0.0
47_53,2.5
47_55,2.111111111111111
47_6,1.6
48_12,1.3333333333333333
48_13,1.5714285714285714
48_14,1.4230769230769231
48_15,1.3
48_16,1.4444444444444444
48_17,1.46875
48_18,1.5
48_19,1.5625
48_20,1.3636363636363635
48_21,1.76
48_22,1.7692307692307692
48_23,1.52
48_24,1.3571428571428572
48_25,1.8235294117647058
48_26,1.8
48_27,1.565217391304348
48_28,1.9333333333333333
48_29,1.52
48_30,1.7058823529411764
48_31,1.5588235294117647
48_32,1.4186046511627908
48_33,1.4411764705882353
48_34,1.6
48_35,2.2222222222222223
48_36,1.7391304347826086
48_37,1.5384615384615385
48_38,1.5897435897435896
48_39,1.6
48_4,1.5
48_40,1.4782608695652173
48_41,1.6521739130434783
48_42,1.5161290322580645
48_43,1.3571428571428572
48_44,1.8181818181818181
48_45,2.090909090909091
48_47,0.0
48_48,5.0
48_5,0.0
48_50,0.0
48_52,0.0
48_53,1.6666666666666667
48_54,1.3611111111111112
48_55,1.72
48_56,1.4516129032258065
48_8,4.0
49_10,0.0
49_11,1.625
49_12,1.6363636363636365
49_13,1.5526315789473684
49_14,1.5555555555555556
49_15,1.4423076923076923
49_16,1.6923076923076923
49_17,1.5357142857142858
49_18,1.4411764705882353
49_19,1.7916666666666667
49_20,1.4545454545454546
49_21,1.6296296296296295
49_22,1.7142857142857142
49_23,1.3611111111111112
49_24,1.6666666666666667
49_25,1.9230769230769231
49_26,1.7037037037037037
49_27,2.3
49_28,1.6666666666666667
49_29,1.875
49_30,1.434782608695652
49_31,1.7777777777777777
49_32,1.52
49_33,1.3333333333333333
49_34,2.0
49_35,3.4
49_36,1.826086956521739
49_37,1.40625
49_38,1.4102564102564104
49_39,1.4545454545454546
49_40,1.4130434782608696
49_41,1.4871794871794872
49_42,1.3018867924528301
49_43,1.5909090909090908
49_44,1.6111111111111112
49_45,1.4
49_46,3.0
49_47,2.3333333333333335
49_48,3.0
49_50,1.6666666666666667
49_52,1.3
49_53,1.4444444444444444
49_54,1.3571428571428572
49_55,2.2222222222222223
49_56,1.625
49_57,1.2580645161290323
49_6,0.0
49_7,1.8235294117647058
49_8,1.393939393939394
49_9,1.3333333333333333
4_20,2.0
4_21,1.7777777777777777
4_22,1.4285714285714286
4_23,1.3461538461538463
4_24,2.142857142857143
4_25,1.3529411764705883
4_28,1.2857142857142858
4_29,1.393939393939394
4_30,1.475
4_31,1.2352941176470589
4_32,1.5
4_33,1.394736842105263
4_34,1.5675675675675675
4_35,1.5277777777777777
4_36,1.5
4_47,1.5454545454545454
4_48,1.7857142857142858
4_49,1.2
4_50,1.64
4_51,1.5714285714285714
4_52,1.4864864864864864
4_53,1.5161290322580645
4_54,1.6129032258064515
4_55,1.2941176470588236
4_56,1.44
4_57,1.9285714285714286
50_10,2.0
50_11,1.263157894736842
50_12,1.5294117647058822
50_13,1.5833333333333333
50_14,1.4210526315789473
50_15,1.4375
50_16,1.2941176470588236
50_17,1.4210526315789473
50_18,1.9375
50_19,1.5405405405405406
50_20,1.5357142857142858
50_21,1.5238095238095237
50_22,1.8
50_23,1.68
50_24,2.2222222222222223
50_25,1.7333333333333334
50_26,1.5588235294117647
50_27,1.9090909090909092
50_28,1.6111111111111112
50_29,1.75
50_30,1.35
50_31,1.7142857142857142
50_32,1.4
50_33,1.46875
50_34,2.0
50_35,2.0
50_36,1.6857142857142857
50_37,1.4642857142857142
50_38,1.52
50_39,1.4477611940298507
50_40,1.75
50_41,1.372093023255814
50_42,1.2702702702702702
50_43,1.5625
50_44,1.6
50_45,1.5263157894736843
50_46,1.7777777777777777
50_47,2.125
50_48,1.6
50_49,1.5
50_5,4.0
50_50,1.5555555555555556
50_51,1.9
50_52,1.5263157894736843
50_53,1.2666666666666666
50_54,1.8421052631578947
50_55,1.4324324324324325
50_56,2.3333333333333335
50_57,4.0
50_7,1.8571428571428572
